year,source,zip,agesex_grp,pop
2010,Census,4471,M_35_39,10
2010,Census,4471,M_40_44,21
2010,Census,4471,M_45_49,26
2010,Census,4471,M_50_54,41
2010,Census,4471,M_55_59,30
2010,Census,4471,M_60_64,30
2010,Census,4471,M_65_69,27
2010,Census,4471,M_70_74,14
2010,Census,4471,M_75_79,12
2010,Census,4471,M_80_84,7
2010,Census,4471,M_85_110,3
2010,Census,4472,F_00_04,55
2010,Census,4472,F_05_09,50
2010,Census,4472,F_10_14,49
2010,Census,4472,F_15_19,60
2010,Census,4472,F_20_24,52
2010,Census,4472,F_25_29,47
2010,Census,4472,F_30_34,63
2010,Census,4472,F_35_39,49
2010,Census,4472,F_40_44,62
2010,Census,4472,F_45_49,105
2010,Census,4472,F_50_54,115
2010,Census,4472,F_55_59,110
2010,Census,4472,F_60_64,75
2010,Census,4472,F_65_69,60
2010,Census,4472,F_70_74,52
2010,Census,4472,F_75_79,33
2010,Census,4472,F_80_84,18
2010,Census,4472,F_85_110,15
2010,Census,4472,M_00_04,56
2010,Census,4472,M_05_09,51
2010,Census,4472,M_10_14,48
2010,Census,4472,M_15_19,67
2010,Census,4472,M_20_24,62
2010,Census,4472,M_25_29,55
2010,Census,4472,M_30_34,55
2010,Census,4472,M_35_39,51
2010,Census,4472,M_40_44,67
2010,Census,4472,M_45_49,116
2010,Census,4472,M_50_54,91
2010,Census,4472,M_55_59,113
2010,Census,4472,M_60_64,86
2010,Census,4472,M_65_69,60
2010,Census,4472,M_70_74,35
2010,Census,4472,M_75_79,29
2010,Census,4472,M_80_84,21
2010,Census,4472,M_85_110,11
2010,Census,4473,F_00_04,100
2010,Census,4473,F_05_09,115
2010,Census,4473,F_10_14,128
2010,Census,4473,F_15_19,375
2010,Census,4473,F_20_24,1129
2010,Census,4473,F_25_29,199
2010,Census,4473,F_30_34,107
2010,Census,4473,F_35_39,125
2010,Census,4473,F_40_44,133
2010,Census,4473,F_45_49,177
2010,Census,4473,F_50_54,186
2010,Census,4473,F_55_59,195
2010,Census,4473,F_60_64,152
2010,Census,4473,F_65_69,112
2010,Census,4473,F_70_74,106
2010,Census,4473,F_75_79,120
2010,Census,4473,F_80_84,133
2010,Census,4473,F_85_110,193
2010,Census,4473,M_00_04,117
2010,Census,4473,M_05_09,129
2010,Census,4473,M_10_14,129
2010,Census,4473,M_15_19,317
2010,Census,4473,M_20_24,1487
2010,Census,4473,M_25_29,266
2010,Census,4473,M_30_34,139
2010,Census,4473,M_35_39,123
2010,Census,4473,M_40_44,121
2010,Census,4473,M_45_49,158
2010,Census,4473,M_50_54,166
2010,Census,4473,M_55_59,172
2010,Census,4473,M_60_64,140
2010,Census,4473,M_65_69,101
2010,Census,4473,M_70_74,74
2010,Census,4473,M_75_79,82
2010,Census,4473,M_80_84,63
2010,Census,4473,M_85_110,91
2010,Census,4474,F_00_04,89
2010,Census,4474,F_05_09,91
2010,Census,4474,F_10_14,117
2010,Census,4474,F_15_19,116
2010,Census,4474,F_20_24,81
2010,Census,4474,F_25_29,86
2010,Census,4474,F_30_34,104
2010,Census,4474,F_35_39,125
2010,Census,4474,F_40_44,152
2010,Census,4474,F_45_49,178
2010,Census,4474,F_50_54,188
2010,Census,4474,F_55_59,170
2010,Census,4474,F_60_64,109
2010,Census,4474,F_65_69,98
2010,Census,4474,F_70_74,63
2010,Census,4474,F_75_79,48
2010,Census,4474,F_80_84,33
2010,Census,4474,F_85_110,34
2010,Census,4474,M_00_04,90
2010,Census,4474,M_05_09,121
2010,Census,4474,M_10_14,148
2010,Census,4474,M_15_19,133
2010,Census,4474,M_20_24,85
2010,Census,4474,M_25_29,86
2010,Census,4474,M_30_34,80
2010,Census,4474,M_35_39,108
2010,Census,4474,M_40_44,146
2010,Census,4474,M_45_49,158
2010,Census,4474,M_50_54,152
2010,Census,4474,M_55_59,181
2010,Census,4474,M_60_64,136
2010,Census,4474,M_65_69,74
2010,Census,4474,M_70_74,58
2010,Census,4474,M_75_79,50
2010,Census,4474,M_80_84,24
2010,Census,4474,M_85_110,21
2010,Census,4475,F_00_04,10
2010,Census,4475,F_05_09,14
2010,Census,4475,F_10_14,11
2010,Census,4475,F_15_19,13
2010,Census,4475,F_20_24,14
2010,Census,4475,F_25_29,9
2010,Census,4475,F_30_34,10
2010,Census,4475,F_35_39,12
2010,Census,4475,F_40_44,14
2010,Census,4475,F_45_49,17
2010,Census,4475,F_50_54,14
2010,Census,4475,F_55_59,20
2010,Census,4475,F_60_64,15
2010,Census,4475,F_65_69,17
2010,Census,4475,F_70_74,8
2010,Census,4475,F_75_79,5
2010,Census,4475,F_80_84,2
2010,Census,4475,F_85_110,9
2010,Census,4475,M_00_04,10
2010,Census,4475,M_05_09,11
2010,Census,4475,M_10_14,7
2010,Census,4475,M_15_19,16
2010,Census,4475,M_20_24,7
2010,Census,4475,M_25_29,10
2010,Census,4475,M_30_34,11
2010,Census,4475,M_35_39,12
2010,Census,4475,M_40_44,13
2010,Census,4475,M_45_49,17
2010,Census,4475,M_50_54,29
2010,Census,4475,M_55_59,8
2010,Census,4475,M_60_64,14
2010,Census,4475,M_65_69,11
2010,Census,4475,M_70_74,9
2010,Census,4475,M_75_79,13
2010,Census,4475,M_80_84,3
2010,Census,4475,M_85_110,3
2010,Census,4476,F_00_04,31
2010,Census,4476,F_05_09,20
2010,Census,4476,F_10_14,20
2010,Census,4476,F_15_19,18
2010,Census,4476,F_20_24,23
2010,Census,4476,F_25_29,24
2010,Census,4476,F_30_34,26
2010,Census,4476,F_35_39,27
2010,Census,4476,F_40_44,47
2010,Census,4476,F_45_49,39
2010,Census,4476,F_50_54,67
2010,Census,4476,F_55_59,56
2010,Census,4476,F_60_64,60
2010,Census,4476,F_65_69,52
2010,Census,4476,F_70_74,37
2010,Census,4476,F_75_79,34
2010,Census,4476,F_80_84,26
2010,Census,4476,F_85_110,39
2010,Census,4476,M_00_04,23
2010,Census,4476,M_05_09,30
2010,Census,4476,M_10_14,26
2010,Census,4476,M_15_19,34
2010,Census,4476,M_20_24,39
2010,Census,4476,M_25_29,22
2010,Census,4476,M_30_34,25
2010,Census,4476,M_35_39,36
2010,Census,4476,M_40_44,34
2010,Census,4476,M_45_49,41
2010,Census,4476,M_50_54,59
2010,Census,4476,M_55_59,53
2010,Census,4476,M_60_64,49
2010,Census,4476,M_65_69,52
2010,Census,4476,M_70_74,36
2010,Census,4476,M_75_79,21
2010,Census,4476,M_80_84,19
2010,Census,4476,M_85_110,14
2010,Census,4478,F_00_04,4
2010,Census,4478,F_05_09,5
2010,Census,4478,F_10_14,3
2010,Census,4478,F_15_19,3
2010,Census,4478,F_20_24,2
2010,Census,4478,F_25_29,4
2010,Census,4478,F_30_34,5
2010,Census,4478,F_35_39,4
2010,Census,4478,F_40_44,12
2010,Census,4478,F_45_49,10
2010,Census,4478,F_50_54,13
2010,Census,4478,F_55_59,19
2010,Census,4478,F_60_64,18
2010,Census,4478,F_65_69,14
2010,Census,4478,F_70_74,9
2010,Census,4478,F_75_79,6
2010,Census,4478,F_80_84,2
2010,Census,4478,F_85_110,6
2010,Census,4478,M_00_04,4
2010,Census,4478,M_05_09,6
2010,Census,4478,M_10_14,8
2010,Census,4478,M_15_19,8
2010,Census,4478,M_20_24,2
2010,Census,4478,M_25_29,4
2010,Census,4478,M_30_34,6
2010,Census,4478,M_35_39,5
2010,Census,4478,M_40_44,5
2010,Census,4478,M_45_49,12
2010,Census,4478,M_50_54,19
2010,Census,4478,M_55_59,19
2010,Census,4478,M_60_64,28
2010,Census,4478,M_65_69,18
2010,Census,4478,M_70_74,19
2010,Census,4478,M_75_79,7
2010,Census,4478,M_80_84,1
2010,Census,4478,M_85_110,6
2010,Census,4479,F_00_04,30
2010,Census,4479,F_05_09,35
2010,Census,4479,F_10_14,44
2010,Census,4479,F_15_19,39
2010,Census,4479,F_20_24,25
2010,Census,4479,F_25_29,24
2010,Census,4479,F_30_34,32
2010,Census,4479,F_35_39,37
2010,Census,4479,F_40_44,44
2010,Census,4479,F_45_49,57
2010,Census,4479,F_50_54,64
2010,Census,4479,F_55_59,60
2010,Census,4479,F_60_64,56
2010,Census,4479,F_65_69,50
2010,Census,4479,F_70_74,34
2010,Census,4479,F_75_79,24
2010,Census,4479,F_80_84,19
2010,Census,4479,F_85_110,20
2010,Census,4479,M_00_04,29
2010,Census,4479,M_05_09,30
2010,Census,4479,M_10_14,33
2010,Census,4479,M_15_19,37
2010,Census,4479,M_20_24,24
2010,Census,4479,M_25_29,20
2010,Census,4479,M_30_34,26
2010,Census,4479,M_35_39,34
2010,Census,4479,M_40_44,48
2010,Census,4479,M_45_49,64
2010,Census,4479,M_50_54,61
2010,Census,4479,M_55_59,50
2010,Census,4479,M_60_64,68
2010,Census,4479,M_65_69,50
2010,Census,4479,M_70_74,27
2010,Census,4479,M_75_79,18
2010,Census,4479,M_80_84,19
2010,Census,4479,M_85_110,11
2010,Census,4481,F_00_04,9
2010,Census,4481,F_05_09,16
2010,Census,4481,F_10_14,22
2010,Census,4481,F_15_19,9
2010,Census,4481,F_20_24,11
2010,Census,4481,F_25_29,14
2010,Census,4481,F_30_34,5
2010,Census,4481,F_35_39,18
2010,Census,4481,F_40_44,18
2010,Census,4481,F_45_49,30
2010,Census,4481,F_50_54,23
2010,Census,4481,F_55_59,35
2010,Census,4481,F_60_64,18
2010,Census,4481,F_65_69,18
2010,Census,4481,F_70_74,20
2010,Census,4481,F_75_79,8
2010,Census,4481,F_80_84,8
2010,Census,4481,F_85_110,5
2010,Census,4481,M_00_04,14
2010,Census,4481,M_05_09,6
2010,Census,4481,M_10_14,12
2010,Census,4481,M_15_19,13
2010,Census,4481,M_20_24,8
2010,Census,4481,M_25_29,13
2010,Census,4481,M_30_34,9
2010,Census,4481,M_35_39,23
2010,Census,4481,M_40_44,16
2010,Census,4481,M_45_49,23
2010,Census,4481,M_50_54,22
2010,Census,4481,M_55_59,30
2010,Census,4481,M_60_64,30
2010,Census,4481,M_65_69,20
2010,Census,4481,M_70_74,17
2010,Census,4481,M_75_79,6
2010,Census,4481,M_80_84,8
2010,Census,4481,M_85_110,2
2010,Census,4485,F_00_04,2
2010,Census,4485,F_05_09,4
2010,Census,4485,F_10_14,11
2010,Census,4485,F_15_19,0
2010,Census,4485,F_20_24,4
2010,Census,4485,F_25_29,7
2010,Census,4485,F_30_34,3
2010,Census,4485,F_35_39,6
2010,Census,4485,F_40_44,6
2010,Census,4485,F_45_49,7
2010,Census,4485,F_50_54,12
2010,Census,4485,F_55_59,14
2010,Census,4485,F_60_64,14
2010,Census,4485,F_65_69,5
2010,Census,4485,F_70_74,3
2010,Census,4485,F_75_79,4
2010,Census,4485,F_80_84,0
2010,Census,4485,F_85_110,6
2010,Census,4485,M_00_04,3
2010,Census,4485,M_05_09,5
2010,Census,4485,M_10_14,3
2010,Census,4485,M_15_19,3
2010,Census,4485,M_20_24,2
2010,Census,4485,M_25_29,6
2010,Census,4485,M_30_34,4
2010,Census,4485,M_35_39,7
2010,Census,4485,M_40_44,7
2010,Census,4485,M_45_49,8
2010,Census,4485,M_50_54,12
2010,Census,4485,M_55_59,18
2010,Census,4485,M_60_64,18
2010,Census,4485,M_65_69,8
2010,Census,4485,M_70_74,10
2010,Census,4485,M_75_79,7
2010,Census,4485,M_80_84,2
2010,Census,4485,M_85_110,2
2010,Census,4487,F_00_04,21
2010,Census,4487,F_05_09,24
2010,Census,4487,F_10_14,20
2010,Census,4487,F_15_19,24
2010,Census,4487,F_20_24,18
2010,Census,4487,F_25_29,15
2010,Census,4487,F_30_34,23
2010,Census,4487,F_35_39,24
2010,Census,4487,F_40_44,31
2010,Census,4487,F_45_49,44
2010,Census,4487,F_50_54,51
2010,Census,4487,F_55_59,36
2010,Census,4487,F_60_64,39
2010,Census,4487,F_65_69,29
2010,Census,4487,F_70_74,21
2010,Census,4487,F_75_79,16
2010,Census,4487,F_80_84,9
2010,Census,4487,F_85_110,6
2010,Census,4487,M_00_04,21
2010,Census,4487,M_05_09,20
2010,Census,4487,M_10_14,34
2010,Census,4487,M_15_19,36
2010,Census,4487,M_20_24,20
2010,Census,4487,M_25_29,25
2010,Census,4487,M_30_34,13
2010,Census,4487,M_35_39,27
2010,Census,4487,M_40_44,22
2010,Census,4487,M_45_49,41
2010,Census,4487,M_50_54,55
2010,Census,4487,M_55_59,44
2010,Census,4487,M_60_64,46
2010,Census,4487,M_65_69,45
2010,Census,4487,M_70_74,30
2010,Census,4487,M_75_79,18
2010,Census,4487,M_80_84,12
2010,Census,4487,M_85_110,4
2010,Census,4488,F_00_04,46
2010,Census,4488,F_05_09,33
2010,Census,4488,F_10_14,47
2010,Census,4488,F_15_19,24
2010,Census,4488,F_20_24,33
2010,Census,4488,F_25_29,31
2010,Census,4488,F_30_34,37
2010,Census,4488,F_35_39,38
2010,Census,4488,F_40_44,49
2010,Census,4488,F_45_49,58
2010,Census,4488,F_50_54,45
2010,Census,4488,F_55_59,42
2010,Census,4488,F_60_64,43
2010,Census,4488,F_65_69,36
2010,Census,4488,F_70_74,15
2010,Census,4488,F_75_79,14
2010,Census,4488,F_80_84,5
2010,Census,4488,F_85_110,5
2010,Census,4488,M_00_04,44
2010,Census,4488,M_05_09,30
2010,Census,4488,M_10_14,34
2010,Census,4488,M_15_19,29
2010,Census,4488,M_20_24,26
2010,Census,4488,M_25_29,32
2010,Census,4488,M_30_34,43
2010,Census,4488,M_35_39,46
2010,Census,4488,M_40_44,38
2010,Census,4488,M_45_49,57
2010,Census,4488,M_50_54,55
2010,Census,4488,M_55_59,34
2010,Census,4488,M_60_64,40
2010,Census,4488,M_65_69,40
2010,Census,4488,M_70_74,26
2010,Census,4488,M_75_79,16
2010,Census,4488,M_80_84,3
2010,Census,4488,M_85_110,8
2010,Census,4489,F_00_04,3
2010,Census,4489,F_05_09,5
2010,Census,4489,F_10_14,2
2010,Census,4489,F_15_19,5
2010,Census,4489,F_20_24,25
2010,Census,4489,F_25_29,7
2010,Census,4489,F_30_34,3
2010,Census,4489,F_35_39,4
2010,Census,4489,F_40_44,8
2010,Census,4489,F_45_49,7
2010,Census,4489,F_50_54,10
2010,Census,4489,F_55_59,3
2010,Census,4489,F_60_64,1
2010,Census,4489,F_65_69,4
2010,Census,4489,F_70_74,0
2010,Census,4489,F_75_79,4
2010,Census,4489,F_80_84,2
2010,Census,4489,F_85_110,4
2010,Census,4489,M_00_04,2
2010,Census,4489,M_05_09,7
2010,Census,4489,M_10_14,5
2010,Census,4489,M_15_19,5
2010,Census,4489,M_20_24,40
2010,Census,4489,M_25_29,2
2010,Census,4489,M_30_34,3
2010,Census,4489,M_35_39,3
2010,Census,4489,M_40_44,6
2010,Census,4489,M_45_49,7
2010,Census,4489,M_50_54,7
2010,Census,4489,M_55_59,5
2010,Census,4489,M_60_64,2
2010,Census,4489,M_65_69,3
2010,Census,4489,M_70_74,1
2010,Census,4489,M_75_79,2
2010,Census,4489,M_80_84,0
2010,Census,4489,M_85_110,0
2010,Census,4490,F_00_04,3
2010,Census,4490,F_05_09,9
2010,Census,4490,F_10_14,6
2010,Census,4490,F_15_19,5
2010,Census,4490,F_20_24,4
2010,Census,4490,F_25_29,5
2010,Census,4490,F_30_34,6
2010,Census,4490,F_35_39,11
2010,Census,4490,F_40_44,7
2010,Census,4490,F_45_49,7
2010,Census,4490,F_50_54,11
2010,Census,4490,F_55_59,17
2010,Census,4490,F_60_64,11
2010,Census,4490,F_65_69,4
2010,Census,4490,F_70_74,9
2010,Census,4490,F_75_79,7
2010,Census,4490,F_80_84,4
2010,Census,4490,F_85_110,4
2010,Census,4490,M_00_04,6
2010,Census,4490,M_05_09,10
2010,Census,4490,M_10_14,10
2010,Census,4490,M_15_19,12
2010,Census,4490,M_20_24,2
2010,Census,4490,M_25_29,7
2010,Census,4490,M_30_34,3
2010,Census,4490,M_35_39,9
2010,Census,4490,M_40_44,9
2010,Census,4490,M_45_49,8
2010,Census,4490,M_50_54,17
2010,Census,4490,M_55_59,14
2010,Census,4490,M_60_64,13
2010,Census,4490,M_65_69,10
2010,Census,4490,M_70_74,4
2010,Census,4490,M_75_79,6
2010,Census,4490,M_80_84,1
2010,Census,4490,M_85_110,2
2010,Census,4491,F_00_04,3
2010,Census,4491,F_05_09,3
2010,Census,4491,F_10_14,2
2010,Census,4491,F_15_19,1
2010,Census,4491,F_20_24,1
2010,Census,4491,F_25_29,4
2010,Census,4491,F_30_34,3
2010,Census,4491,F_35_39,5
2010,Census,4491,F_40_44,5
2010,Census,4491,F_45_49,4
2010,Census,4491,F_50_54,7
2010,Census,4491,F_55_59,8
2010,Census,4491,F_60_64,5
2010,Census,4491,F_65_69,7
2010,Census,4491,F_70_74,2
2010,Census,4491,F_75_79,1
2010,Census,4491,F_80_84,2
2010,Census,4491,F_85_110,1
2010,Census,4491,M_00_04,3
2010,Census,4491,M_05_09,5
2010,Census,4491,M_10_14,8
2010,Census,4491,M_15_19,7
2010,Census,4491,M_20_24,1
2010,Census,4491,M_25_29,4
2010,Census,4491,M_30_34,1
2010,Census,4491,M_35_39,5
2010,Census,4491,M_40_44,8
2010,Census,4491,M_45_49,2
2010,Census,4491,M_50_54,8
2010,Census,4491,M_55_59,9
2010,Census,4491,M_60_64,3
2010,Census,4491,M_65_69,4
2010,Census,4491,M_70_74,4
2010,Census,4491,M_75_79,3
2010,Census,4491,M_80_84,1
2010,Census,4491,M_85_110,0
2010,Census,4492,F_00_04,2
2010,Census,4492,F_05_09,3
2010,Census,4492,F_10_14,3
2010,Census,4492,F_15_19,12
2010,Census,4492,F_20_24,4
2010,Census,4492,F_25_29,2
2010,Census,4492,F_30_34,1
2010,Census,4492,F_35_39,4
2010,Census,4492,F_40_44,6
2010,Census,4492,F_45_49,11
2010,Census,4492,F_50_54,8
2010,Census,4492,F_55_59,11
2010,Census,4492,F_60_64,7
2010,Census,4492,F_65_69,6
2010,Census,4492,F_70_74,2
2010,Census,4492,F_75_79,5
2010,Census,4492,F_80_84,1
2010,Census,4492,F_85_110,1
2010,Census,4492,M_00_04,5
2010,Census,4492,M_05_09,1
2010,Census,4492,M_10_14,3
2010,Census,4492,M_15_19,4
2010,Census,4492,M_20_24,1
2010,Census,4492,M_25_29,3
2010,Census,4492,M_30_34,2
2010,Census,4492,M_35_39,2
2010,Census,4492,M_40_44,2
2010,Census,4492,M_45_49,11
2010,Census,4492,M_50_54,16
2010,Census,4492,M_55_59,5
2010,Census,4492,M_60_64,8
2010,Census,4492,M_65_69,6
2010,Census,4492,M_70_74,4
2010,Census,4492,M_75_79,4
2010,Census,4492,M_80_84,0
2010,Census,4492,M_85_110,0
2010,Census,4493,F_00_04,47
2010,Census,4493,F_05_09,52
2010,Census,4493,F_10_14,59
2010,Census,4493,F_15_19,54
2010,Census,4493,F_20_24,48
2010,Census,4493,F_25_29,43
2010,Census,4493,F_30_34,54
2010,Census,4493,F_35_39,56
2010,Census,4493,F_40_44,58
2010,Census,4493,F_45_49,91
2010,Census,4493,F_50_54,104
2010,Census,4493,F_55_59,87
2010,Census,4493,F_60_64,68
2010,Census,4493,F_65_69,55
2010,Census,4493,F_70_74,50
2010,Census,4493,F_75_79,39
2010,Census,4493,F_80_84,28
2010,Census,4493,F_85_110,13
2010,Census,4493,M_00_04,53
2010,Census,4493,M_05_09,49
2010,Census,4493,M_10_14,56
2010,Census,4493,M_15_19,52
2010,Census,4493,M_20_24,49
2010,Census,4493,M_25_29,41
2010,Census,4493,M_30_34,56
2010,Census,4493,M_35_39,62
2010,Census,4493,M_40_44,65
2010,Census,4493,M_45_49,72
2010,Census,4493,M_50_54,106
2010,Census,4493,M_55_59,75
2010,Census,4493,M_60_64,63
2010,Census,4493,M_65_69,54
2010,Census,4493,M_70_74,45
2010,Census,4493,M_75_79,32
2010,Census,4493,M_80_84,24
2010,Census,4493,M_85_110,7
2010,Census,4495,F_00_04,9
2010,Census,4495,F_05_09,12
2010,Census,4495,F_10_14,12
2010,Census,4495,F_15_19,11
2010,Census,4495,F_20_24,11
2010,Census,4495,F_25_29,12
2010,Census,4495,F_30_34,8
2010,Census,4495,F_35_39,7
2010,Census,4495,F_40_44,17
2010,Census,4495,F_45_49,16
2010,Census,4495,F_50_54,21
2010,Census,4495,F_55_59,13
2010,Census,4495,F_60_64,14
2010,Census,4495,F_65_69,14
2010,Census,4495,F_70_74,10
2010,Census,4495,F_75_79,5
2010,Census,4495,F_80_84,4
2010,Census,4495,F_85_110,5
2010,Census,4495,M_00_04,8
2010,Census,4495,M_05_09,12
2010,Census,4495,M_10_14,14
2010,Census,4495,M_15_19,11
2010,Census,4495,M_20_24,12
2010,Census,4495,M_25_29,10
2010,Census,4495,M_30_34,8
2010,Census,4495,M_35_39,9
2010,Census,4495,M_40_44,14
2010,Census,4495,M_45_49,14
2010,Census,4495,M_50_54,23
2010,Census,4495,M_55_59,13
2010,Census,4495,M_60_64,16
2010,Census,4495,M_65_69,20
2010,Census,4495,M_70_74,12
2010,Census,4495,M_75_79,4
2010,Census,4495,M_80_84,3
2010,Census,4495,M_85_110,3
2010,Census,4496,F_00_04,92
2010,Census,4496,F_05_09,128
2010,Census,4496,F_10_14,116
2010,Census,4496,F_15_19,124
2010,Census,4496,F_20_24,83
2010,Census,4496,F_25_29,101
2010,Census,4496,F_30_34,111
2010,Census,4496,F_35_39,137
2010,Census,4496,F_40_44,130
2010,Census,4496,F_45_49,178
2010,Census,4496,F_50_54,205
2010,Census,4496,F_55_59,142
2010,Census,4496,F_60_64,129
2010,Census,4496,F_65_69,74
2010,Census,4496,F_70_74,51
2010,Census,4496,F_75_79,52
2010,Census,4496,F_80_84,25
2010,Census,4496,F_85_110,22
2010,Census,4496,M_00_04,92
2010,Census,4496,M_05_09,131
2010,Census,4496,M_10_14,128
2010,Census,4496,M_15_19,135
2010,Census,4496,M_20_24,77
2010,Census,4496,M_25_29,103
2010,Census,4496,M_30_34,111
2010,Census,4496,M_35_39,122
2010,Census,4496,M_40_44,130
2010,Census,4496,M_45_49,161
2010,Census,4496,M_50_54,147
2010,Census,4496,M_55_59,182
2010,Census,4496,M_60_64,141
2010,Census,4496,M_65_69,73
2010,Census,4496,M_70_74,47
2010,Census,4496,M_75_79,38
2010,Census,4496,M_80_84,28
2010,Census,4496,M_85_110,11
2010,Census,4497,F_00_04,9
2010,Census,4497,F_05_09,8
2010,Census,4497,F_10_14,9
2010,Census,4497,F_15_19,15
2010,Census,4497,F_20_24,4
2010,Census,4497,F_25_29,6
2010,Census,4497,F_30_34,7
2010,Census,4497,F_35_39,11
2010,Census,4497,F_40_44,13
2010,Census,4497,F_45_49,15
2010,Census,4497,F_50_54,20
2010,Census,4497,F_55_59,16
2010,Census,4497,F_60_64,12
2010,Census,4497,F_65_69,13
2010,Census,4497,F_70_74,9
2010,Census,4497,F_75_79,5
2010,Census,4497,F_80_84,3
2010,Census,4497,F_85_110,2
2010,Census,4497,M_00_04,22
2010,Census,4497,M_05_09,5
2010,Census,4497,M_10_14,9
2010,Census,4497,M_15_19,6
2010,Census,4497,M_20_24,9
2010,Census,4497,M_25_29,2
2010,Census,4497,M_30_34,8
2010,Census,4497,M_35_39,10
2010,Census,4497,M_40_44,14
2010,Census,4497,M_45_49,21
2010,Census,4497,M_50_54,23
2010,Census,4497,M_55_59,23
2010,Census,4497,M_60_64,18
2010,Census,4497,M_65_69,14
2010,Census,4497,M_70_74,17
2010,Census,4497,M_75_79,5
2010,Census,4497,M_80_84,4
2010,Census,4497,M_85_110,2
2010,Census,4530,F_00_04,336
2010,Census,4530,F_05_09,276
2010,Census,4530,F_10_14,306
2010,Census,4530,F_15_19,331
2010,Census,4530,F_20_24,319
2010,Census,4530,F_25_29,304
2010,Census,4530,F_30_34,316
2010,Census,4530,F_35_39,370
2010,Census,4530,F_40_44,355
2010,Census,4530,F_45_49,443
2010,Census,4530,F_50_54,445
2010,Census,4530,F_55_59,480
2010,Census,4530,F_60_64,392
2010,Census,4530,F_65_69,302
2010,Census,4530,F_70_74,245
2010,Census,4530,F_75_79,175
2010,Census,4530,F_80_84,150
2010,Census,4530,F_85_110,184
2010,Census,4530,M_00_04,331
2010,Census,4530,M_05_09,329
2010,Census,4530,M_10_14,322
2010,Census,4530,M_15_19,285
2010,Census,4530,M_20_24,286
2010,Census,4530,M_25_29,283
2010,Census,4530,M_30_34,274
2010,Census,4530,M_35_39,303
2010,Census,4530,M_40_44,343
2010,Census,4530,M_45_49,388
2010,Census,4530,M_50_54,401
2010,Census,4530,M_55_59,397
2010,Census,4530,M_60_64,365
2010,Census,4530,M_65_69,281
2010,Census,4530,M_70_74,205
2010,Census,4530,M_75_79,131
2010,Census,4530,M_80_84,80
2010,Census,4530,M_85_110,85
2010,Census,4535,F_00_04,17
2010,Census,4535,F_05_09,26
2010,Census,4535,F_10_14,19
2010,Census,4535,F_15_19,16
2010,Census,4535,F_20_24,9
2010,Census,4535,F_25_29,18
2010,Census,4535,F_30_34,14
2010,Census,4535,F_35_39,24
2010,Census,4535,F_40_44,31
2010,Census,4535,F_45_49,29
2010,Census,4535,F_50_54,34
2010,Census,4535,F_55_59,35
2010,Census,4535,F_60_64,33
2010,Census,4535,F_65_69,25
2010,Census,4535,F_70_74,5
2010,Census,4535,F_75_79,18
2010,Census,4535,F_80_84,3
2010,Census,4535,F_85_110,8
2010,Census,4535,M_00_04,15
2010,Census,4535,M_05_09,23
2010,Census,4535,M_10_14,23
2010,Census,4535,M_15_19,19
2010,Census,4535,M_20_24,21
2010,Census,4535,M_25_29,9
2010,Census,4535,M_30_34,16
2010,Census,4535,M_35_39,24
2010,Census,4535,M_40_44,21
2010,Census,4535,M_45_49,27
2010,Census,4535,M_50_54,31
2010,Census,4535,M_55_59,30
2010,Census,4535,M_60_64,30
2010,Census,4535,M_65_69,22
2010,Census,4535,M_70_74,11
2010,Census,4535,M_75_79,8
2010,Census,4535,M_80_84,10
2010,Census,4535,M_85_110,5
2010,Census,4537,F_00_04,40
2010,Census,4537,F_05_09,49
2010,Census,4537,F_10_14,56
2010,Census,4537,F_15_19,58
2010,Census,4537,F_20_24,38
2010,Census,4537,F_25_29,35
2010,Census,4537,F_30_34,44
2010,Census,4537,F_35_39,60
2010,Census,4537,F_40_44,66
2010,Census,4537,F_45_49,82
2010,Census,4537,F_50_54,102
2010,Census,4537,F_55_59,105
2010,Census,4537,F_60_64,91
2010,Census,4537,F_65_69,78
2010,Census,4537,F_70_74,49
2010,Census,4537,F_75_79,43
2010,Census,4537,F_80_84,25
2010,Census,4537,F_85_110,27
2010,Census,4537,M_00_04,38
2010,Census,4537,M_05_09,54
2010,Census,4537,M_10_14,68
2010,Census,4537,M_15_19,72
2010,Census,4537,M_20_24,36
2010,Census,4537,M_25_29,48
2010,Census,4537,M_30_34,37
2010,Census,4537,M_35_39,54
2010,Census,4537,M_40_44,58
2010,Census,4537,M_45_49,66
2010,Census,4537,M_50_54,96
2010,Census,4537,M_55_59,87
2010,Census,4537,M_60_64,102
2010,Census,4537,M_65_69,76
2010,Census,4537,M_70_74,54
2010,Census,4537,M_75_79,41
2010,Census,4537,M_80_84,24
2010,Census,4537,M_85_110,14
2010,Census,4538,F_00_04,29
2010,Census,4538,F_05_09,28
2010,Census,4538,F_10_14,37
2010,Census,4538,F_15_19,48
2010,Census,4538,F_20_24,37
2010,Census,4538,F_25_29,43
2010,Census,4538,F_30_34,43
2010,Census,4538,F_35_39,44
2010,Census,4538,F_40_44,49
2010,Census,4538,F_45_49,76
2010,Census,4538,F_50_54,99
2010,Census,4538,F_55_59,99
2010,Census,4538,F_60_64,106
2010,Census,4538,F_65_69,106
2010,Census,4538,F_70_74,59
2010,Census,4538,F_75_79,74
2010,Census,4538,F_80_84,63
2010,Census,4538,F_85_110,101
2010,Census,4538,M_00_04,32
